zip,estimate,donations,total,donations_per_1000
21679,255,81,2694.7099999999996,317.6470588235294
20628,631,88,2661.529999999999,139.4611727416799
20617,630,122,2581.13,193.65079365079364
21837,3165,85,2525.719999999999,26.856240126382307
21719,1145,58,2473.4699999999993,50.65502183406113
21555,1515,98,2438.6499999999987,64.68646864686468
20615,524,156,2400.2400000000016,297.70992366412213
21612,557,40,2340.93,71.8132854578097
20645,763,104,2337.07,136.3040629095675
20609,1240,48,2305.4399999999996,38.70967741935484
20868,630,122,2218.01,193.65079365079364
21762,176,53,2202.48,301.1363636363636
22312,26573,25,2183.76,0.940804576073458
21841,988,80,2151.8799999999997,80.97165991902834
20623,2457,103,2147.4399999999996,41.92104192104192
21631,2787,106,2140.9599999999996,38.03372802296376
20812,282,15,2051.1,53.191489361702125
20710,9781,72,2001.2699999999995,7.361210510172784
20660,0,2,2000,Inf
20680,588,44,1978.8,74.82993197278911
21251,319,50,1973.96,156.73981191222572
21850,3628,98,1950.46,27.01212789415656
21717,209,54,1939.79,258.3732057416268
21678,1685,43,1922.5899999999997,25.519287833827892
21530,1783,89,1889.75,49.915872125630955
21156,362,38,1853.68,104.97237569060773
20621,775,39,1845.489999999999,50.32258064516129
20625,1248,26,1835.3699999999997,20.833333333333332
21005,2703,51,1740.7099999999998,18.867924528301884
21023,68,18,1727.7,264.70588235294116
20693,1210,52,1714.5400000000006,42.97520661157025
21766,544,177,1711.669999999999,325.36764705882354
21628,360,76,1665.3,211.11111111111111
20632,802,74,1660.4599999999996,92.26932668329177
21856,924,116,1575.8899999999996,125.54112554112554
21545,1693,64,1568.5600000000002,37.802717070289425
21705,5,33,1493.22,6600
21644,40,21,1489.06,525
20626,239,16,1488.6,66.94560669456067
20701,794,15,1439.86,18.891687657430733
21539,2095,32,1421.7499999999998,15.274463007159905
20667,159,30,1417.13,188.67924528301887
21914,740,28,1399.7300000000002,37.83783783783784
21872,573,67,1340.1700000000003,116.9284467713787
21562,3248,73,1325.5500000000004,22.47536945812808
21913,878,40,1308.4999999999995,45.558086560364465
21557,1782,69,1298.9399999999994,38.72053872053872
21669,186,15,1276.6999999999998,80.64516129032258
21734,861,64,1267.72,74.3321718931475
21051,113,23,1247.9199999999998,203.53982300884957
21677,598,128,1134.9900000000007,214.04682274247492
21402,2727,64,1129.13,23.46901356802347
20658,978,11,1121.18,11.247443762781186
20692,721,20,1091.63,27.739251040221916
21521,1426,33,1075.8800000000003,23.14165497896213
21647,450,2,1046.02,4.444444444444445
21529,575,57,1045.86,99.13043478260869
21622,348,47,1015.8599999999996,135.05747126436782
21733,1202,22,980.28,18.302828618968388
20608,603,26,960.7,43.117744610281925
20838,368,24,941.08,65.21739130434783
21711,864,27,898.0700000000002,31.25
21640,1374,21,870.59,15.283842794759824
21538,571,29,862.24,50.78809106830123
20611,1127,35,826.2,31.055900621118013
21216,28385,38,780.86,1.3387352474898715
21861,776,30,750.4300000000003,38.659793814432994
21650,308,36,743.2800000000001,116.88311688311688
20624,990,18,727.2300000000001,18.18181818181818
20612,147,146,717.07,993.1972789115646
21676,333,21,710.0500000000001,63.063063063063055
20670,1403,19,705.89,13.5424091233072
21634,367,12,660.53,32.6975476839237
21835,382,19,622.25,49.738219895287955
21610,363,22,612.65,60.60606060606061
21664,642,12,606.3299999999999,18.69158878504673
21052,438,33,576.63,75.34246575342465
21746,2613,9,552.02,3.4443168771526977
20839,161,18,512.8499999999999,111.80124223602485
21715,12,22,502.48,1833.3333333333333
21718,143,6,494.52,41.95804195804196
21524,740,20,457.2,27.027027027027028
21560,0,40,438.4,Inf
21864,778,62,422.49,79.69151670951156
20686,963,5,389.33,5.192107995846314
21840,541,8,342.2,14.78743068391867
21930,27,1,312.3,37.03703703703704
21824,253,8,294.93,31.620553359683793
20606,247,21,293.59999999999997,85.02024291497976
21648,181,6,292.18000000000006,33.14917127071823
21714,272,12,290.82000000000005,44.11764705882353
21814,81,5,267.12,61.72839506172839
21862,0,7,266.86,Inf
21607,522,10,253.65,19.157088122605362
21649,2205,11,251.31,4.988662131519274
20687,360,7,244.3,19.444444444444446
21920,1089,8,227.88,7.3461891643709825
21667,218,5,207,22.93577981651376
21130,21,5,202,238.09523809523807
21624,201,2,200,9.950248756218905
21652,143,6,186.33,41.95804195804196
21031,26,3,121.07,115.38461538461539
36362,5422,6,120,1.1066027296200662
21653,105,5,115.48,47.61904761904761
21829,394,6,113.99,15.228426395939087
21250,2959,2,105.21,0.6759040216289286
21252,4456,4,100,0.8976660682226212
30328,39026,10,88.02,0.2562394301235074
21523,133,7,86.89,52.63157894736842
21077,105,3,86.21000000000001,28.57142857142857
21010,216,4,76,18.51851851851852
21672,113,2,46.05,17.699115044247787
27549,25193,1,30,0.0396935656730044
21240,0,1,26.03,Inf
21675,46,1,25,21.73913043478261
21540,94,1,21.07,10.638297872340425
20656,203,4,4,19.704433497536947
20889,158,3,2,18.9873417721519
20742,4263,1,1,0.2345765892563922
21287,0,1,1,Inf
